date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:20:33	12224/12224	---M--	200	added ('OK')	font/woff2	date:Sat,%2008%20Sep%202018%2021:52:22%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-regular-400.woff2	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:33	14672/14672	---M--	200	added ('OK')	font/woff	date:Sat,%2008%20Sep%202018%2021:52:22%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-regular-400.woff	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-regular-400.woff	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:33	30788/30788	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2008%20Sep%202018%2021:52:22%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:33	30560/30560	---M--	200	added ('OK')	font/ttf	date:Sat,%2008%20Sep%202018%2021:52:22%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-regular-400.ttf	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:33	509444/509444	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2008%20Sep%202018%2021:52:24%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-brands-400.svg	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-brands-400.svg	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:34	103936/103936	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2008%20Sep%202018%2021:52:22%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-regular-400.svg	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-regular-400.svg	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:34	115152/115152	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2008%20Sep%202018%2021:52:21%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-solid-900.eot	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-solid-900.eot	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:34	115152/115152	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2008%20Sep%202018%2021:52:21%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:34	44004/44004	---M--	200	added ('OK')	font/woff2	date:Sat,%2008%20Sep%202018%2021:52:18%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-solid-900.woff2	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
21:20:34	55484/55484	---M--	200	added ('OK')	font/woff	date:Sat,%2008%20Sep%202018%2021:52:20%20GMT	https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-solid-900.woff	C:/Users/EkremTG/Desktop/xvezzy%20sitesi/www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/webfonts/fa-solid-900.woff	(from https://www.vezzygame.com/admin/extends/dist/css/icons/font-awesome/css/fontawesome-all.css)
